danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.7340000000000001,0.421,9,-11.633,1,0.0266,0.113,0.000254,0.1159999999999999,0.619,107.143,231733,4.0
0.5720000000000001,0.5920000000000001,7,-7.7120000000000015,1,0.0316,0.446,0.0,0.096,0.552,76.993,251107,4.0
0.3939999999999999,0.933,7,-7.0360000000000005,1,0.0737,0.000667,0.000532,0.171,0.439,178.7,182667,4.0
0.289,0.127,2,-17.271,1,0.0343,0.74,0.8859999999999999,0.076,0.239,132.78799999999998,372373,4.0
0.735,0.654,7,-10.455,1,0.325,0.122,9.21e-05,0.319,0.625,90.189,222040,4.0
0.33,0.0727,3,-20.747,1,0.0541,0.945,0.8859999999999999,0.32,0.253,83.34299999999998,548747,3.0
0.75,0.0858,9,-14.804,0,0.0862,0.307,0.0,0.742,0.412,108.541,213907,4.0
0.2339999999999999,0.957,1,-4.75,1,0.187,8.7e-06,0.134,0.283,0.187,124.637,35493,4.0
0.491,0.446,5,-14.672,0,0.1009999999999999,0.715,0.0,0.703,0.586,119.859,339107,4.0
0.5670000000000001,0.927,11,-5.497000000000001,0,0.4029999999999999,0.312,0.0,0.943,0.47,91.701,357587,4.0
0.252,0.994,1,-0.775,1,0.125,1.02e-05,0.8740000000000001,0.225,0.0388,103.595,71400,4.0
0.575,0.619,7,-8.635,1,0.0353,0.00851,0.0001139999999999,0.0873,0.264,111.08,355933,4.0
0.7979999999999999,0.846,1,-7.362999999999999,0,0.0595,7.54e-05,0.938,0.102,0.0341,127.988,405687,4.0
0.088,0.143,10,-28.583,0,0.0695,0.895,0.888,0.0687,0.0374,67.038,1344000,4.0
0.595,0.348,4,-7.581,1,0.0341,0.348,0.0,0.335,0.391,100.394,215721,4.0
0.518,0.6890000000000001,4,-6.85,0,0.0338,0.2239999999999999,0.0,0.118,0.505,148.408,147122,4.0
0.23,0.995,2,-2.7,1,0.163,1.28e-05,5.920000000000001e-05,0.447,0.0418,107.436,110852,4.0
0.568,0.355,0,-11.03,1,0.0291,0.607,0.0,0.305,0.442,86.086,225027,4.0
0.501,0.725,1,-7.05,0,0.045,0.213,0.0609,0.267,0.784,123.622,134013,4.0
0.534,0.6779999999999999,10,-5.343999999999999,1,0.0398,0.515,3.04e-06,0.696,0.7929999999999999,144.414,140133,4.0
0.887,0.298,1,-14.156,1,0.15,0.69,3.2899999999999987e-05,0.153,0.431,117.991,208776,4.0
0.868,0.18,11,-16.914,1,0.516,0.959,0.649,0.168,0.856,160.14600000000004,48000,3.0
0.428,0.711,8,-4.072,0,0.03,0.00551,0.0,0.214,0.261,90.01299999999998,328573,4.0
0.525,0.7390000000000001,2,-9.179,1,0.0346,8.31e-06,1.26e-06,0.121,0.6609999999999999,92.156,220907,4.0
0.265,0.926,8,-5.665,0,0.115,0.00535,0.0,0.182,0.456,131.188,219840,3.0
0.402,0.221,8,-19.333,0,0.0481,0.987,0.895,0.1159999999999999,0.6920000000000001,133.162,294893,3.0
0.474,0.938,7,-6.995,1,0.0457,0.723,0.0274,0.315,0.872,158.909,112947,4.0
0.44,0.256,0,-13.518,1,0.0321,0.902,0.949,0.122,0.4579999999999999,93.613,86667,4.0
0.499,0.302,2,-16.055999999999994,1,0.32,0.959,0.0,0.47,0.512,99.353,26107,3.0
0.535,0.461,4,-12.521,1,0.0238,0.318,0.8270000000000001,0.157,0.357,96.84,247333,3.0
0.502,0.368,5,-13.285,1,0.0955,0.519,0.0176,0.348,0.527,171.955,360733,3.0
0.589,0.6990000000000001,3,-11.352,1,0.102,0.248,4.7e-06,0.183,0.885,109.026,177865,4.0
0.504,0.7240000000000001,4,-6.629,1,0.0476,0.347,1.19e-05,0.298,0.889,126.014,144627,4.0
0.493,0.135,2,-19.584,1,0.0985,0.823,0.0,0.391,0.607,77.486,200453,4.0
0.285,0.7959999999999999,5,-8.127,1,0.118,0.392,0.59,0.665,0.221,128.912,207560,4.0
0.402,0.173,11,-23.002,1,0.0545,0.908,0.000304,0.192,0.758,128.995,115400,3.0
0.499,0.2289999999999999,9,-10.380999999999998,1,0.042,0.88,0.0,0.4579999999999999,0.24,89.194,71560,4.0
0.743,0.514,7,-11.21,1,0.0441,0.63,0.0003509999999999,0.265,0.954,139.637,237773,4.0
0.8490000000000001,0.143,4,-19.295,0,0.0853,0.953,0.235,0.109,0.962,112.037,239067,4.0
0.4479999999999999,0.861,2,-11.159,1,0.0702,0.00105,0.144,0.493,0.664,101.307,117320,4.0
0.356,0.332,4,-12.286,1,0.0276,0.7929999999999999,0.000794,0.106,0.557,204.093,235840,4.0
0.675,0.337,7,-8.521,0,0.0313,0.203,0.0,0.1009999999999999,0.413,104.159,254520,4.0
0.407,0.208,11,-11.311,0,0.0736,0.649,0.0,0.7440000000000001,0.259,75.84899999999998,247893,4.0
0.499,0.113,3,-18.121,1,0.0962,0.741,0.0211,0.317,0.0675,77.266,247427,4.0
0.254,0.897,10,-4.118,1,0.057,0.123,0.0279,0.0717,0.513,137.39600000000002,248120,4.0
0.69,0.457,5,-10.589,1,0.071,0.8420000000000001,0.00156,0.0991,0.441,97.294,224640,4.0
0.706,0.379,4,-14.733,0,0.936,0.911,0.0,0.713,0.909,86.355,145280,3.0
0.33,0.983,2,-6.2929999999999975,1,0.3829999999999999,0.000204,0.8540000000000001,0.133,0.0955,139.879,255067,4.0
0.575,0.45,7,-16.819000000000006,1,0.928,0.569,0.0,0.382,0.4379999999999999,95.322,115987,4.0
0.4629999999999999,0.0738,2,-25.166,1,0.069,0.927,0.933,0.118,0.1939999999999999,86.156,168067,5.0
0.6809999999999999,0.4639999999999999,11,-8.791,1,0.0264,0.487,0.0,0.0863,0.787,96.649,208933,4.0
0.0948,0.173,7,-19.561,1,0.0452,0.7290000000000001,0.221,0.133,0.0375,174.709,1818533,3.0
0.7170000000000001,0.915,5,-4.016,0,0.0676,0.247,0.000121,0.0476,0.926,121.17,273320,4.0
0.518,0.971,0,-6.239,0,0.212,9.59e-06,0.186,0.154,0.131,110.012,203476,4.0
0.44,0.946,8,-3.791,1,0.0819999999999999,0.000881,0.0008029999999999,0.6829999999999999,0.165,106.415,330480,4.0
0.507,0.0177,10,-27.761,1,0.0783,0.995,0.955,0.1169999999999999,0.2,70.257,239147,5.0
0.493,0.847,7,-3.499,1,0.0341,0.122,0.7909999999999999,0.14,0.406,140.602,203227,4.0
0.583,0.727,7,-5.18,1,0.0639,0.0397,0.0,0.196,0.293,159.86700000000005,164613,4.0
0.547,0.878,9,-5.235,1,0.0385,0.0159,0.512,0.318,0.67,100.054,202885,4.0
0.449,0.2319999999999999,0,-15.952,1,0.0766,0.893,0.461,0.0676,0.0827,126.79,396987,3.0
0.944,0.589,0,-10.616,1,0.264,0.0264,0.000106,0.121,0.757,123.017,250182,4.0
0.626,0.894,6,-3.0410000000000004,1,0.325,0.0204,0.0,0.0819,0.499,130.415,255587,4.0
0.25,0.31,11,-11.664,0,0.0311,0.81,0.602,0.13,0.195,78.298,230027,4.0
0.521,0.62,2,-6.7079999999999975,1,0.0463,0.512,0.000188,0.66,0.626,136.144,179093,4.0
0.662,0.591,6,-6.82,1,0.091,0.1119999999999999,0.0,0.374,0.231,120.212,375694,4.0
0.57,0.315,10,-9.337,0,0.0314,0.8440000000000001,0.0,0.2,0.254,140.105,189200,4.0
0.59,0.391,4,-13.094,1,0.0334,0.653,0.0,0.172,0.782,115.553,125600,4.0
0.515,0.885,8,-3.892,1,0.123,0.0304,0.000136,0.0889,0.221,149.982,200847,4.0
0.423,0.0577,2,-21.505,1,0.0332,0.929,1.81e-06,0.7,0.321,85.09299999999998,254543,4.0
0.498,0.727,0,-6.518,1,0.105,0.348,0.0,0.954,0.3,124.918,699320,4.0
0.528,0.667,11,-8.413,1,0.038,0.7879999999999999,1.57e-06,0.121,0.525,92.82,312693,4.0
0.5,0.596,7,-15.249,1,0.036,0.926,0.925,0.098,0.183,92.037,287053,4.0
0.585,0.456,9,-8.824,0,0.0405,0.213,0.000212,0.11,0.215,118.665,180625,4.0
0.301,0.0761,8,-17.873,1,0.0426,0.968,0.000554,0.133,0.266,192.325,139520,3.0
0.516,0.855,11,-6.622000000000001,1,0.0449,0.0218,7.05e-06,0.245,0.616,95.009,185053,4.0
0.6409999999999999,0.7509999999999999,1,-7.976,1,0.0358,0.0727,0.0432,0.309,0.758,128.26,223413,4.0
0.809,0.518,1,-7.622999999999997,1,0.268,0.423,0.0,0.65,0.104,109.988,201761,4.0
0.528,0.305,5,-18.525,1,0.0408,0.805,0.9,0.0948,0.674,135.048,126480,4.0
0.3339999999999999,0.126,2,-22.502,0,0.0452,0.885,0.967,0.132,0.148,127.155,46361,3.0
0.423,0.982,3,-2.965,0,0.152,0.000922,0.0,0.355,0.42,159.928,230667,4.0
0.6559999999999999,0.6970000000000001,10,-10.131,0,0.145,0.0194,0.0127,0.0995,0.127,100.054,17450,1.0
0.5379999999999999,0.935,4,-6.591,0,0.0422,0.0213,0.0823,0.659,0.18,104.978,343560,4.0
0.452,0.121,1,-20.035,1,0.0342,0.952,0.0388,0.1,0.14,117.542,266027,4.0
0.0645,0.131,2,-12.351,0,0.0477,0.902,0.902,0.0701,0.0314,75.617,600480,3.0
0.535,0.794,3,-8.347999999999999,1,0.033,0.188,0.00312,0.0921,0.1969999999999999,107.96,279099,4.0
0.7829999999999999,0.7340000000000001,5,-6.158,1,0.105,0.111,0.812,0.111,0.725,97.006,244573,4.0
0.249,0.217,0,-15.852,1,0.0417,0.96,0.784,0.17,0.113,68.28699999999999,207640,4.0
0.447,0.0594,7,-18.448,0,0.078,0.982,0.0004759999999999,0.181,0.0519,112.671,155040,4.0
0.645,0.282,5,-10.268,0,0.0304,0.74,6.73e-05,0.138,0.506,115.834,267893,4.0
0.805,0.778,9,-4.442,0,0.3,0.216,0.0,0.249,0.77,159.982,167959,4.0
0.688,0.935,11,-7.48,0,0.0384,0.0409,2.74e-06,0.262,0.927,150.213,195800,4.0
0.632,0.223,8,-13.751,1,0.0439,0.8170000000000001,0.0,0.142,0.635,105.391,119307,4.0
0.615,0.509,4,-8.572000000000001,0,0.44,0.105,0.0,0.0961,0.3329999999999999,146.30700000000004,216973,3.0
0.487,0.815,10,-5.352,1,0.0672,0.000277,0.8390000000000001,0.158,0.242,120.041,207786,4.0
0.679,0.474,9,-9.429,1,0.0481,0.176,0.000124,0.15,0.283,90.024,251585,4.0
0.6459999999999999,0.7440000000000001,10,-6.837999999999999,1,0.264,0.0599,0.0,0.0861,0.677,81.956,198933,4.0
0.35,0.826,9,-6.877000000000002,0,0.0822,0.000181,0.0,0.128,0.4370000000000001,150.755,118640,3.0
0.517,0.536,2,-10.461,0,0.0304,0.537,0.7390000000000001,0.105,0.412,153.311,377027,4.0
0.635,0.342,4,-17.472,0,0.0402,0.2189999999999999,0.2789999999999999,0.315,0.602,135.81,298787,4.0
0.418,0.547,6,-9.325,0,0.0362,0.637,0.0,0.14,0.222,119.861,299964,4.0
0.439,0.994,0,-4.842,0,0.0771,0.000195,0.242,0.644,0.151,132.036,191027,4.0
0.7290000000000001,0.853,11,-4.481,0,0.0276,0.504,0.0,0.245,0.8320000000000001,105.009,254192,4.0
0.631,0.371,7,-15.427,1,0.0262,0.7879999999999999,1.98e-06,0.143,0.948,80.82300000000002,171840,3.0
0.235,0.746,9,-4.343,1,0.0407,0.0447,0.0,0.283,0.211,156.343,338760,4.0
0.654,0.358,5,-10.156,0,0.0403,0.968,0.8859999999999999,0.0961,0.624,131.279,183637,4.0
0.7490000000000001,0.728,7,-6.002000000000002,1,0.188,0.105,0.0333,0.132,0.764,90.433,167507,4.0
0.6829999999999999,0.631,5,-14.612,1,0.0402,0.7140000000000001,0.00596,0.0862,0.968,165.40200000000004,329301,4.0
0.85,0.484,0,-13.57,1,0.307,0.0761,0.0,0.115,0.826,96.574,357533,4.0
0.4529999999999999,0.7959999999999999,11,-7.101,1,0.545,0.00765,0.0,0.973,0.357,170.885,187366,4.0
0.56,0.514,9,-13.512,1,0.3670000000000001,0.936,0.575,0.0907,0.862,106.83,209880,4.0
0.38,0.947,7,-4.98,1,0.0497,0.00257,0.000173,0.291,0.639,174.96900000000005,178155,4.0
0.594,0.73,6,-4.75,0,0.0284,0.0294,0.0,0.258,0.655,110.354,164028,4.0
0.708,0.716,6,-9.609,0,0.0358,0.000424,0.736,0.111,0.0582,111.999,312107,4.0
0.758,0.457,2,-11.556,1,0.0348,0.506,0.0,0.288,0.866,119.014,165933,4.0
0.7240000000000001,0.625,2,-8.442,1,0.0777,0.529,0.0,0.5579999999999999,0.8320000000000001,87.764,224027,4.0
0.242,0.314,8,-10.511,1,0.03,0.894,0.00175,0.1,0.188,173.864,320802,3.0
0.418,0.0251,7,-33.015,0,0.0625,0.993,0.931,0.0992,0.313,98.378,87973,5.0
0.659,0.348,7,-11.62,1,0.0528,0.813,0.000151,0.0969999999999999,0.725,126.262,139893,4.0
0.531,0.422,2,-11.93,1,0.0394,0.604,9.81e-05,0.094,0.825,146.381,196293,1.0
0.568,0.418,5,-12.142,0,0.297,0.2789999999999999,0.974,0.4589999999999999,0.537,78.02199999999998,85995,4.0
0.7240000000000001,0.322,6,-17.570999999999998,1,0.0624,0.0418,0.684,0.0855,0.795,85.00399999999998,189176,4.0
0.614,0.248,5,-9.953,1,0.039,0.983,0.000263,0.325,0.6759999999999999,85.98100000000002,185667,4.0
0.337,0.969,7,-5.823,1,0.0694,0.000213,0.0276,0.961,0.304,117.891,342624,4.0
0.386,0.529,11,-8.693,1,0.109,0.108,7.75e-05,0.774,0.379,173.241,306507,4.0
0.778,0.542,9,-7.409,0,0.03,0.568,0.0412,0.359,0.853,129.006,247160,4.0
0.513,0.937,2,-4.501,1,0.0356,2.37e-05,0.00675,0.071,0.433,102.468,304771,4.0
0.251,0.0363,5,-23.692,0,0.0387,0.857,0.00477,0.147,0.0802,129.8,311627,4.0
0.361,0.439,9,-9.868,1,0.0696,0.125,0.0005139999999999,0.133,0.7340000000000001,167.69799999999995,127400,3.0
0.456,0.184,4,-14.991,0,0.0319,0.897,1.04e-05,0.0888,0.327,129.488,117960,4.0
0.802,0.764,11,-6.3820000000000014,0,0.0645,0.282,0.0917,0.165,0.802,115.023,269580,4.0
0.608,0.873,8,-9.692,1,0.0377,0.00903,0.000492,0.0956,0.5489999999999999,113.831,243827,4.0
0.412,0.349,11,-13.827,1,0.057,0.775,0.0,0.8240000000000001,0.5379999999999999,96.005,48840,4.0
0.568,0.7070000000000001,8,-7.282,0,0.445,0.0607,0.0,0.362,0.738,92.844,247579,4.0
0.3779999999999999,0.0804,2,-18.797,0,0.0435,0.967,0.833,0.324,0.299,111.905,332907,4.0
0.607,0.0731,0,-22.13,1,0.0352,0.628,4.81e-05,0.11,0.0798,102.404,244867,4.0
0.787,0.7290000000000001,10,-8.263,0,0.0482,0.6409999999999999,0.00106,0.102,0.8029999999999999,120.026,208000,4.0
0.649,0.236,9,-18.235,1,0.0471,0.26,0.912,0.09,0.0377,74.918,413605,4.0
0.477,0.434,8,-10.082,0,0.0518,0.107,0.715,0.139,0.125,119.575,142500,4.0
0.504,0.946,9,-5.314,1,0.0594,0.00949,8.2e-06,0.2339999999999999,0.711,115.577,164680,4.0
0.286,0.607,0,-12.385,1,0.0442,0.991,0.831,0.141,0.55,91.494,39973,3.0
0.3,0.0448,9,-30.708,1,0.0574,0.948,3.41e-05,0.198,0.0555,137.33700000000002,377960,5.0
0.31,0.934,1,-9.157,1,0.06,4.18e-06,0.262,0.3,0.446,115.625,121920,4.0
0.941,0.521,0,-7.244,1,0.0453,0.701,0.000235,0.065,0.961,128.039,325867,4.0
0.387,0.1989999999999999,4,-17.613,0,0.0283,0.89,0.422,0.311,0.474,103.281,157667,3.0
0.354,0.1009999999999999,4,-23.47,1,0.0774,0.985,0.857,0.114,0.563,176.295,155453,3.0
0.439,0.231,4,-12.720999999999998,1,0.0347,0.923,0.89,0.0969999999999999,0.341,107.472,160280,3.0
0.21,0.182,0,-18.51,1,0.0401,0.971,0.455,0.0991,0.0896,124.438,317667,4.0
0.2239999999999999,0.0868,1,-26.251,0,0.0332,0.916,0.927,0.0461,0.0342,88.434,131013,3.0
0.7709999999999999,0.518,4,-7.582000000000002,0,0.0404,0.8059999999999999,2.48e-05,0.104,0.2769999999999999,79.997,210354,4.0
0.154,0.129,7,-19.921,1,0.0337,0.952,0.6859999999999999,0.0551,0.0752,91.909,171360,4.0
0.882,0.392,11,-16.175,1,0.0574,0.0008529999999999,0.95,0.0842,0.883,100.043,244827,4.0
0.61,0.466,5,-12.54,1,0.0558,0.813,0.3779999999999999,0.541,0.696,123.296,327400,4.0
0.0656,0.831,7,-5.756,1,0.0588,1.07e-06,0.7659999999999999,0.34,0.289,73.597,293640,4.0
0.785,0.2339999999999999,9,-14.397,1,0.0531,0.976,0.0,0.337,0.0,59.738,15360,4.0
0.204,0.0915,11,-23.12,0,0.0401,0.917,0.868,0.106,0.0488,165.078,118053,4.0
0.54,0.752,9,-5.678999999999999,1,0.0394,0.0119,0.00155,0.261,0.265,137.987,405640,4.0
0.848,0.445,9,-9.294,1,0.0741,0.149,0.000126,0.132,0.5820000000000001,134.993,302547,4.0
0.529,0.522,9,-9.831,1,0.0469,0.807,1.15e-05,0.0876,0.349,141.341,323057,3.0
0.752,0.578,7,-8.048,0,0.0411,0.211,0.00302,0.113,0.7020000000000001,80.52,240427,4.0
0.524,0.947,7,-6.312,1,0.472,0.106,0.519,0.0901,0.111,164.002,207805,4.0
0.485,0.0494,9,-25.702,0,0.044,0.995,0.919,0.0787,0.5379999999999999,67.229,111173,4.0
0.598,0.6940000000000001,7,-8.038,1,0.346,0.0382,0.0,0.102,0.759,78.564,151577,4.0
0.902,0.42,8,-8.952,1,0.0565,0.467,0.000145,0.104,0.62,107.002,157570,4.0
0.27,0.885,1,-4.0310000000000015,0,0.0952,0.00446,0.0,0.271,0.7070000000000001,170.442,104027,4.0
0.795,0.65,10,-6.8820000000000014,0,0.216,0.198,0.0,0.123,0.617,123.898,238960,4.0
0.552,0.7929999999999999,4,-7.0520000000000005,0,0.054,0.193,5.74e-06,0.249,0.8490000000000001,157.847,190440,4.0
0.6809999999999999,0.98,1,-2.264,1,0.151,0.0028699999999999,0.0199,0.15,0.48,128.195,187510,4.0
0.149,0.0618,7,-29.435,0,0.0418,0.8340000000000001,0.936,0.288,0.0386,104.939,156960,3.0
0.695,0.509,2,-7.559,1,0.3379999999999999,0.6829999999999999,0.0,0.146,0.423,107.452,195067,4.0
0.241,0.8759999999999999,2,-6.316,0,0.126,0.259,0.0286,0.816,0.225,74.36399999999998,231268,4.0
0.316,0.315,1,-16.354,1,0.036,0.945,0.823,0.124,0.385,131.89,213893,4.0
0.45,0.31,2,-11.353,1,0.0345,0.845,0.0003259999999999,0.727,0.294,135.697,302433,4.0
0.381,0.906,0,-4.582,1,0.059,0.000318,0.00132,0.148,0.469,154.993,296347,4.0
0.599,0.636,4,-6.9179999999999975,1,0.0355,0.665,0.0,0.208,0.4379999999999999,142.862,223213,4.0
0.621,0.52,9,-9.339,0,0.0278,0.218,0.0,0.114,0.643,77.89399999999998,180440,4.0
0.7809999999999999,0.294,5,-10.47,1,0.466,0.952,2.14e-06,0.157,0.823,101.419,198200,4.0
0.471,0.8909999999999999,1,-5.464,0,0.0409,0.00103,0.925,0.939,0.2689999999999999,170.005,203294,4.0
0.337,0.138,8,-20.859,1,0.0375,0.99,0.901,0.111,0.0347,113.474,107960,4.0
0.7340000000000001,0.162,7,-23.646,1,0.94,0.515,0.0,0.318,0.732,69.263,51166,4.0
0.445,0.238,1,-15.5,0,0.0298,0.743,0.00519,0.155,0.381,149.151,186798,3.0
0.397,0.733,0,-7.652,1,0.0355,0.0438,0.000733,0.132,0.147,127.851,141533,4.0
0.481,0.545,7,-10.083,1,0.0343,0.206,0.0022,0.473,0.407,122.026,267653,4.0
0.541,0.287,5,-10.052,1,0.0267,0.763,0.0,0.0494,0.19,103.292,230427,3.0
0.684,0.805,9,-6.682,0,0.0758,0.421,4.33e-05,0.0887,0.436,126.486,307027,4.0
0.217,0.151,10,-18.44400000000001,0,0.0355,0.855,0.873,0.105,0.0898,87.969,297840,4.0
0.474,0.644,2,-8.443999999999999,1,0.027,0.00514,0.000107,0.173,0.3670000000000001,107.059,259213,4.0
0.6,0.386,1,-17.62,1,0.0851,0.322,0.888,0.136,0.8740000000000001,119.296,334133,4.0
0.5770000000000001,0.6759999999999999,8,-11.931,1,0.0295,0.000895,2.29e-06,0.0625,0.6759999999999999,95.98,245267,4.0
0.4920000000000001,0.5920000000000001,11,-6.568,0,0.0389,0.207,0.0,0.107,0.45,166.199,185821,4.0
0.547,0.0254,0,-30.835,0,0.044,0.991,0.944,0.119,0.3329999999999999,76.456,83373,4.0
0.316,0.852,4,-7.195,0,0.1889999999999999,0.262,0.0554,0.0954,0.136,81.608,464282,4.0
0.5329999999999999,0.78,1,-5.584,0,0.0329,0.000479,3.96e-05,0.104,0.336,108.064,245393,4.0
0.376,0.411,10,-8.119,1,0.0287,0.743,0.0,0.124,0.377,113.895,201236,3.0
0.226,0.0422,0,-25.776,1,0.0404,0.989,7.13e-05,0.312,0.0608,95.341,325707,3.0
0.294,0.466,9,-12.666,1,0.0361,0.0479,0.848,0.139,0.0363,133.60399999999998,81920,4.0
0.561,0.901,4,-4.546,0,0.0424,4.69e-05,0.0308,0.201,0.594,106.013,316981,4.0
0.258,0.0879,7,-22.762,0,0.0484,0.795,0.211,0.119,0.1119999999999999,81.805,398227,4.0
0.426,0.56,2,-11.573,1,0.03,0.852,0.0121,0.1369999999999999,0.797,128.361,146360,4.0
0.746,0.879,6,-5.872000000000001,1,0.0516,0.00247,0.852,0.161,0.682,125.016,405120,4.0
0.296,0.11,0,-25.198,1,0.0393,0.919,0.944,0.0964,0.0313,67.95,188013,3.0
0.7390000000000001,0.507,11,-10.678,0,0.0496,0.0223,0.321,0.294,0.419,119.998,308948,4.0
0.401,0.0407,8,-21.927,1,0.0552,0.97,0.0,0.142,0.0688,98.3,54440,4.0
0.83,0.738,1,-4.947,1,0.257,0.29,0.0,0.299,0.84,174.175,285107,4.0
0.584,0.494,4,-10.191,0,0.0299,0.0453,0.00286,0.5820000000000001,0.6809999999999999,94.009,281400,4.0
0.778,0.919,5,-5.197,0,0.0369,0.011,0.6890000000000001,0.0971,0.643,125.958,335238,4.0
0.585,0.3389999999999999,7,-13.245,0,0.797,0.84,0.0,0.14,0.445,78.319,164227,4.0
0.541,0.015,2,-23.467,1,0.0416,0.991,0.757,0.15,0.222,111.192,219093,3.0
0.268,0.0201,7,-30.456,1,0.0428,0.99,0.887,0.066,0.0388,62.115,480640,4.0
0.866,0.613,1,-11.089,1,0.107,0.299,0.0103,0.119,0.861,100.161,209800,4.0
0.5329999999999999,0.79,9,-3.255,0,0.0682,0.547,0.0,0.0847,0.14,90.498,246533,4.0
0.531,0.907,0,-2.977,1,0.0478,0.0128,0.0,0.355,0.316,154.861,237575,4.0
0.62,0.504,0,-7.26,1,0.0301,0.669,0.0,0.11,0.266,112.681,332067,4.0
0.5589999999999999,0.494,6,-8.756,1,0.0443,0.493,0.000656,0.0879,0.402,96.773,168093,4.0
0.623,0.0618,4,-23.561,1,0.442,0.8440000000000001,0.9,0.0867,0.532,165.025,244767,4.0
0.545,0.743,2,-6.183,1,0.0277,0.67,0.925,0.286,0.613,140.012,242147,4.0
0.153,0.193,8,-16.01,1,0.0455,0.49,0.157,0.0474,0.0341,72.535,479493,4.0
0.396,0.486,6,-8.862,0,0.0315,0.0972,2.6e-05,0.0776,0.359,106.579,148613,4.0
0.4270000000000001,0.8370000000000001,6,-4.152,1,0.0404,1.41e-05,0.82,0.145,0.43,96.026,193160,4.0
0.765,0.69,5,-6.687,1,0.0392,0.0328,5.25e-06,0.0469,0.889,114.211,213317,4.0
0.397,0.743,0,-10.816,1,0.0384,0.000868,0.000261,0.142,0.627,94.286,251773,4.0
0.382,0.531,7,-11.003,1,0.0483,0.6920000000000001,0.7390000000000001,0.0445,0.848,177.03099999999995,147373,3.0
0.499,0.128,7,-19.802,1,0.0404,0.901,0.937,0.0962,0.255,122.695,190627,4.0
0.5,0.3989999999999999,7,-8.427,1,0.0332,0.216,6.56e-06,0.0595,0.3879999999999999,133.25799999999998,240760,4.0
0.3339999999999999,0.957,4,-6.772,0,0.1669999999999999,0.037,0.319,0.878,0.0717,96.765,166080,4.0
0.519,0.324,9,-15.208,0,0.0317,0.35,0.5770000000000001,0.0928,0.54,171.93599999999995,298437,4.0
0.424,0.799,2,-7.237,1,0.0579,0.129,1.62e-06,0.352,0.6990000000000001,175.00799999999995,156387,4.0
0.478,0.962,8,-5.246,1,0.108,0.157,0.00274,0.31,0.353,137.656,146827,4.0
0.114,0.0155,5,-29.989,1,0.0433,0.775,0.8009999999999999,0.0696,0.0312,81.51100000000002,723480,3.0
0.495,0.797,9,-7.278,1,0.054,0.0102,0.285,0.0734,0.5479999999999999,172.01,207853,4.0
0.368,0.531,11,-7.539,1,0.0305,0.0442,9.03e-06,0.192,0.45,139.93,217680,3.0
0.415,0.732,2,-5.166,1,0.0305,0.0985,0.0,0.356,0.713,78.383,191613,4.0
0.498,0.591,7,-12.718,1,0.0965,0.0113,0.000759,0.18,0.703,142.931,188933,4.0
0.483,0.5379999999999999,4,-8.408999999999999,0,0.0311,0.218,0.0,0.675,0.251,101.356,190642,4.0
0.175,0.151,10,-18.302,0,0.0356,0.92,0.248,0.139,0.0583,86.62100000000002,487893,3.0
0.257,0.818,7,-8.152999999999999,1,0.1119999999999999,0.000403,0.0042899999999999,0.0996,0.129,79.84,45000,4.0
0.291,0.134,9,-17.921,1,0.0359,0.947,0.95,0.0845,0.0875,94.28,262627,3.0
0.324,0.0607,6,-19.771,1,0.0474,0.757,1.01e-06,0.0674,0.319,73.655,276440,4.0
0.677,0.93,11,-6.7,0,0.0546,0.204,0.7140000000000001,0.331,0.7120000000000001,150.645,276627,4.0
0.408,0.37,9,-6.66,1,0.0256,0.131,2.72e-06,0.0963,0.489,74.859,195493,4.0
0.625,0.6759999999999999,3,-5.775,1,0.0413,0.0378,9.86e-06,0.186,0.327,112.971,195133,4.0
0.3289999999999999,0.00767,9,-36.309,0,0.0392,0.995,0.883,0.077,0.158,69.895,352240,4.0
0.332,0.711,7,-9.117,1,0.0437,0.00455,0.494,0.481,0.642,113.944,278307,4.0
0.44,0.4379999999999999,5,-14.168,0,0.0422,0.235,0.157,0.121,0.0702,185.913,210547,4.0
0.616,0.3279999999999999,7,-10.02,1,0.055,0.7829999999999999,0.0,0.0725,0.5,113.336,153627,4.0
0.386,0.62,4,-6.585,0,0.209,0.281,0.263,0.204,0.3929999999999999,81.914,240000,4.0
0.489,0.845,9,-6.7570000000000014,1,0.0305,0.034,0.508,0.143,0.903,92.761,324027,4.0
0.657,0.175,10,-22.968000000000004,1,0.0421,0.917,0.875,0.203,0.7120000000000001,131.285,142440,4.0
0.542,0.984,1,-6.112,1,0.059,0.00327,0.8859999999999999,0.181,0.251,141.998,526409,4.0
0.696,0.664,6,-9.596,0,0.0356,0.0088799999999999,9.29e-05,0.6809999999999999,0.539,105.004,302293,4.0
0.425,0.0972,11,-20.463,1,0.037,0.979,0.184,0.103,0.475,108.917,226307,3.0
0.461,0.00599,4,-32.58,0,0.0628,0.994,0.8540000000000001,0.104,0.208,64.153,65080,5.0
0.31,0.0139999999999999,7,-30.366,0,0.0429,0.941,0.3979999999999999,0.1169999999999999,0.145,120.001,309693,4.0
0.361,0.3279999999999999,0,-10.95,1,0.0304,0.8270000000000001,1.8e-06,0.171,0.318,122.028,170800,4.0
0.648,0.61,1,-11.719,1,0.349,0.11,0.0,0.0969999999999999,0.451,104.704,171429,4.0
